Data da Compra,Produto,PrecoOriginal,PrecoPago,Fornecedor,Qtd. Comprada,TotalOriginal,TotalPago,CodCliente,Região Destino
20.7.2020,Ar Condicionado,25.0,25.0,Contoso,5.0,125.0,125.0,2.0,Brasil - RJ
20.7.2020,Rádio,8.99,8.99,Uno Toys,1.0,8.99,8.99,7.0,Brasil - SP
20.7.2020,Monitor,126.9,106.6,Southridge Video,1.0,126.9,106.6,10.0,Brasil - SP
20.7.2020,Monitor,126.9,126.9,Southridge Video,4.0,507.6,507.6,6.0,Brasil - RJ
20.7.2020,Ar Condicionado,126.9,126.9,Southridge Video,2.0,253.8,253.8,8.0,Brasil - RJ
20.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,1.0,Brasil - SP
20.7.2020,Monitor,126.9,126.9,Southridge Video,3.0,380.7,380.7,1.0,Brasil - SP
21.7.2020,GELADEIRA,199.0,199.0,Southridge Video,4.0,796.0,796.0,6.0,Brasil - RJ
21.7.2020,Rádio,6.99,6.99,Uno Toys,1.0,6.99,6.99,9.0,Brasil - SP
21.7.2020,Lâmpada,25.0,25.0,Contoso,1.0,25.0,25.0,1.0,Brasil - ES
21.7.2020,Ar Condicionado,25.0,25.0,Contoso,1.0,25.0,25.0,8.0,Brasil - ES
21.7.2020,Gravador,8.88,8.88,Southridge Video,1.0,8.88,8.88,2.0,Brasil - SP
21.7.2020,Rádio,4.98,4.98,Southridge Video,1.0,4.98,4.98,7.0,Brasil - SP
21.7.2020,Gravador,4.99,4.99,Uno Toys,4.0,19.96,19.96,1.0,Brasil - SP
21.7.2020,Aparelho de Som,72.45,43.47,Uno Toys,2.0,144.9,86.94,7.0,Brasil - SP
21.7.2020,Ventilador,32.0,32.0,Uno Toys,5.0,160.0,160.0,2.0,Brasil - SP
21.7.2020,Aparelho de Som,32.0,32.0,Uno Toys,5.0,160.0,160.0,3.0,Brasil - RJ
21.7.2020,microondas,269.9,191.63,Litware ,1.0,269.9,191.63,10.0,Brasil - SP
21.7.2020,Ventilador,43.0,43.0,Uno Toys,1.0,43.0,43.0,4.0,Brasil - SP
21.7.2020,Ventilador,109.0,109.0,Uno Toys,1.0,109.0,109.0,2.0,Brasil - SP
21.7.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,4.0,Brasil - RJ
21.7.2020,Ar Condicionado,595.0,595.0,Contoso,3.0,1785.0,1785.0,6.0,Brasil - SP
21.7.2020,Ar Condicionado,595.0,595.0,Southridge Video,1.0,595.0,595.0,8.0,Brasil - SP
21.7.2020,Ar Condicionado,595.0,428.4,Contoso,5.0,2975.0,2142.0,8.0,Brasil - SP
21.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,8.0,Brasil - SP
21.7.2020,Projetor,126.9,107.87,Southridge Video,2.0,253.8,215.74,4.0,Brasil - SP
21.7.2020,Monitor,126.9,126.9,Southridge Video,2.0,253.8,253.8,10.0,Brasil - RJ
21.7.2020,Projetor,126.9,123.09,Southridge Video,1.0,126.9,123.09,3.0,Brasil - RJ
21.7.2020,Monitor,126.9,106.6,Southridge Video,5.0,634.5,533.0,5.0,Brasil - SP
21.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,9.0,Brasil - RJ
21.7.2020,Monitor,126.9,100.25,Southridge Video,1.0,126.9,100.25,10.0,Brasil - ES
21.7.2020,Projetor,126.9,123.09,Southridge Video,2.0,253.8,246.18,9.0,Brasil - SP
21.7.2020,Projetor,126.9,126.9,Southridge Video,2.0,253.8,253.8,1.0,Brasil - ES
21.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,8.0,Brasil - SP
21.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,5.0,Brasil - SP
21.7.2020,Monitor,126.9,126.9,Southridge Video,4.0,507.6,507.6,2.0,Brasil - SP
21.7.2020,Microondas,269.9,215.92,Litware ,1.0,269.9,215.92,10.0,Brasil - SP
22.7.2020,RÁDIO,6.99,6.99,Southridge Video,5.0,34.95,34.95,5.0,Brasil - SP
22.7.2020,Rádio,6.99,6.99,Southridge Video,1.0,6.99,6.99,3.0,Brasil - SP
22.7.2020,Rádio,6.99,6.15,Southridge Video,1.0,6.99,6.15,10.0,Brasil - ES
22.7.2020,Acessório para Câmera,326.0,326.0,Proseware,3.0,978.0,978.0,7.0,Brasil - SP
22.7.2020,Ventilador,70.13,70.13,Uno Toys,1.0,70.13,70.13,9.0,Brasil - SP
22.7.2020,Ar Condicionado,595.0,595.0,Contoso,3.0,1785.0,1785.0,10.0,Brasil - RJ
22.7.2020,Ar Condicionado,595.0,577.15,Contoso,2.0,1190.0,1154.3,4.0,Brasil - RJ
22.7.2020,Gravador,6.99,4.82,Southridge Video,1.0,6.99,4.82,4.0,Brasil - SP
22.7.2020,Gravador,6.99,6.43,Southridge Video,1.0,6.99,6.43,6.0,Brasil - RJ
22.7.2020,Gravador,6.99,4.96,Southridge Video,1.0,6.99,4.96,10.0,Brasil - RJ
22.7.2020,Microondas,480.0,480.0,CONTOSO,2.0,960.0,960.0,,Brasil - SP
22.7.2020,Microondas,579.0,480.57,Litware ,1.0,579.0,480.57,2.0,Brasil - RJ
22.7.2020,Microondas,399.0,399.0,Contoso,5.0,1995.0,1995.0,7.0,Brasil - SP
22.7.2020,Geladeira,399.0,399.0,Contoso,1.0,399.0,399.0,8.0,Brasil - ES
22.7.2020,Microondas,429.0,381.81,Southridge Video,4.0,1716.0,1527.24,5.0,Brasil - SP
22.7.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,1.0,179.0,179.0,7.0,Brasil - ES
22.7.2020,Ventilador,43.0,43.0,Uno Toys,1.0,43.0,43.0,3.0,Brasil - RJ
22.7.2020,Ventilador,32.0,32.0,Uno Toys,2.0,64.0,64.0,7.0,Brasil - SP
22.7.2020,Ventilador,70.13,70.13,Uno Toys,1.0,70.13,70.13,1.0,Brasil - SP
22.7.2020,Aparelho de Som,70.13,70.13,Uno Toys,1.0,70.13,70.13,6.0,Brasil - ES
22.7.2020,rádio,6.99,6.99,Uno Toys,1.0,6.99,6.99,1.0,Brasil - RJ
22.7.2020,Lâmpada,595.0,595.0,Southridge Video,3.0,1785.0,1785.0,6.0,Brasil - ES
22.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,1.0,Brasil - BA
22.7.2020,Projetor,126.9,81.22,Southridge Video,3.0,380.7,243.66,5.0,Brasil - SP
22.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - SP
22.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,3.0,Brasil - SP
22.7.2020,Projetor,126.9,126.9,Southridge Video,2.0,253.8,253.8,4.0,Brasil - RJ
22.7.2020,Telefone para Casa & Escritório,326.0,205.38,Proseware,3.0,978.0,616.14,9.0,Brasil - ES
22.7.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,3.0,537.0,537.0,1.0,Brasil - SP
22.7.2020,Alto Falante,179.0,179.0,Proseware,5.0,895.0,895.0,5.0,Brasil - RJ
22.7.2020,FONE DE OUVIDO BLUETOOTH,179.0,162.89,Proseware,2.0,358.0,325.78,6.0,Brasil - AM
22.7.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,1.0,179.0,179.0,1.0,Brasil - SP
22.7.2020,Geladeira,579.0,579.0,Litware ,5.0,2895.0,2895.0,6.0,Brasil - SP
22.7.2020,Alto Falante,179.0,179.0,Proseware,1.0,179.0,179.0,4.0,Brasil - BA
22.7.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,5.0,895.0,895.0,2.0,Brasil - SP
22.7.2020,Microondas,689.0,427.18,Litware ,1.0,689.0,427.18,6.0,Brasil - SP
22.7.2020,Telefone para Casa & Escritório,326.0,270.58,Proseware,3.0,978.0,811.74,6.0,Brasil - ES
22.7.2020,Alto Falante,179.0,137.83,Proseware,2.0,358.0,275.66,8.0,Brasil - ES
22.7.2020,Alto Falante,179.0,161.1,Proseware,1.0,179.0,161.1,4.0,Brasil - BA
22.7.2020,Fone de Ouvido Bluetooth,179.0,128.88,Proseware,1.0,179.0,128.88,7.0,Brasil - SP
,Acessório para Câmera,326.0,319.48,Proseware,3.0,978.0,958.44,9.0,Brasil - SP
22.7.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,4.0,716.0,716.0,9.0,Brasil - SP
22.7.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,2.0,358.0,358.0,1.0,Brasil - ES
22.7.2020,Alto Falante,179.0,166.47,Proseware,1.0,179.0,166.47,3.0,Brasil - SP
22.7.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,5.0,895.0,895.0,2.0,Brasil - SP
22.7.2020,Alto Falante,179.0,118.14,Proseware,,179.0,118.14,5.0,Brasil - SP
22.7.2020,Microondas,579.0,393.72,Litware ,1.0,579.0,393.72,1.0,Brasil - RJ
22.7.2020,Alto Falante,179.0,179.0,Proseware,2.0,358.0,358.0,3.0,Brasil - ES
22.7.2020,Alto Falante,179.0,179.0,Proseware,5.0,895.0,895.0,9.0,Brasil - SP
22.7.2020,Microondas,689.0,689.0,Litware ,1.0,689.0,689.0,8.0,Brasil - SP
22.7.2020,Alto Falante,179.0,148.57,Proseware,2.0,358.0,297.14,10.0,Brasil - ES
22.7.2020,Alto Falante,179.0,139.62,Proseware,1.0,179.0,139.62,8.0,Brasil - BA
22.7.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,1.0,179.0,179.0,2.0,Brasil - SP
23.7.2020,Rádio,6.99,6.43,Southridge Video,1.0,6.99,6.43,4.0,Brasil - RJ
23.7.2020,Rádio,4.99,4.09,Uno Toys,1.0,4.99,4.09,8.0,Brasil - SP
23.7.2020,Ventilador,43.0,43.0,Uno Toys,1.0,43.0,43.0,5.0,Brasil - RJ
23.7.2020,Aparelho de Som,43.0,43.0,Uno Toys,4.0,172.0,172.0,3.0,Brasil - SP
23.7.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,3.0,Brasil - RJ
23.7.2020,Gravador,8.88,8.88,Southridge Video,1.0,8.88,8.88,4.0,Brasil - RJ
23.7.2020,Microondas,329.0,315.84,Contoso,4.0,1316.0,1263.36,10.0,Brasil - RJ
23.7.2020,lâmpada,68.0,68.0,CONTOSO,1.0,68.0,68.0,7.0,Brasil - SP
23.7.2020,Geladeira,329.0,329.0,Contoso,1.0,329.0,329.0,8.0,Brasil - SP
23.7.2020,Gravador,5.39,3.61,Southridge Video,1.0,5.39,3.61,1.0,Brasil - ES
23.7.2020,Gravador,8.88,8.88,Southridge Video,4.0,35.52,35.52,7.0,Brasil - SP
23.7.2020,Rádio,8.88,8.88,Southridge Video,1.0,8.88,8.88,7.0,Brasil - SP
23.7.2020,Projetor,126.9,123.09,Southridge Video,1.0,126.9,123.09,3.0,Brasil - RJ
23.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,6.0,Brasil - RJ
23.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,1.0,Brasil - SP
23.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,5.0,Brasil - ES
23.7.2020,Monitor,126.9,101.52,Southridge Video,3.0,380.7,304.56,10.0,Brasil - MA
23.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,6.0,Brasil - SP
23.7.2020,Monitor,126.9,125.63,Southridge Video,5.0,634.5,628.15,2.0,Brasil - ES
23.7.2020,Alto Falante,179.0,179.0,Wide World Importers,2.0,358.0,358.0,2.0,Brasil - RJ
24.7.2020,Lâmpada,595.0,422.45,Contoso,1.0,595.0,422.45,8.0,Brasil - RJ
24.7.2020,Aparelho de Som,109.0,79.56999999999998,Uno Toys,4.0,436.0,318.28,3.0,Brasil - RJ
24.7.2020,Aparelho de Som,72.45,72.45,Uno Toys,4.0,289.8,289.8,8.0,Brasil - ES
24.7.2020,Ventilador,89.0,89.0,Uno Toys,4.0,356.0,356.0,3.0,Brasil - SP
24.7.2020,Aparelho de Som,89.0,84.54999999999998,Uno Toys,1.0,89.0,84.54999999999998,8.0,Brasil - RJ
24.7.2020,Aparelho de Som,79.79999999999998,79.79999999999998,Uno Toys,1.0,79.79999999999998,79.79999999999998,10.0,Brasil - RJ
24.7.2020,Aparelho de Som,43.0,43.0,Uno Toys,1.0,43.0,43.0,6.0,Brasil - SP
24.7.2020,Gravador,16.99,11.55,Southridge Video,3.0,50.97,34.65,,Brasil - RJ
24.7.2020,Lâmpada,595.0,565.25,Contoso,1.0,595.0,565.25,2.0,Brasil - SP
24.7.2020,Ar Condicionado,595.0,434.35,Contoso,1.0,595.0,434.35,10.0,Brasil - RJ
24.7.2020,Rádio,8.99,8.99,Uno Toys,2.0,17.98,17.98,1.0,Brasil - SP
24.7.2020,Geladeira,889.0,889.0,Contoso,1.0,889.0,889.0,4.0,Brasil - SP
24.7.2020,Geladeira,689.0,661.44,Litware ,1.0,689.0,661.44,4.0,Brasil - RJ
24.7.2020,Microondas,299.0,206.31,Litware ,1.0,299.0,206.31,9.0,Brasil - SP
24.7.2020,Ar Condicionado,25.0,25.0,Southridge Video,2.0,50.0,50.0,6.0,Brasil - RJ
24.7.2020,Ar Condicionado,595.0,595.0,Contoso,3.0,1785.0,1785.0,9.0,Brasil - ES
24.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,4.0,Brasil - SP
24.7.2020,MONITOR,126.9,126.9,Southridge Video,2.0,253.8,253.8,5.0,Brasil - MA
24.7.2020,Projetor,126.9,101.52,Southridge Video,1.0,126.9,101.52,7.0,Brasil - SP
24.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,6.0,Brasil - SP
24.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - RJ
24.7.2020,Monitor,126.9,126.9,Southridge Video,4.0,507.6,507.6,8.0,Brasil - SP
24.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - AM
24.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,4.0,Brasil - ES
24.7.2020,Projetor,126.9,121.82,Southridge Video,1.0,126.9,121.82,6.0,Brasil - RJ
24.7.2020,Projetor,126.9,121.82,Southridge Video,1.0,126.9,121.82,4.0,Brasil - SP
24.7.2020,Microondas,579.0,451.62,Litware ,5.0,2895.0,2258.1,1.0,Brasil - RJ
24.7.2020,microondas,579.0,579.0,Litware ,1.0,579.0,579.0,8.0,Brasil - ES
24.7.2020,Geladeira,689.0,689.0,Litware ,1.0,689.0,689.0,3.0,Brasil - RJ
24.7.2020,Microondas,299.0,299.0,Litware ,1.0,299.0,299.0,4.0,Brasil - SP
24.7.2020,Microondas,569.0,546.24,Litware,1.0,569.0,546.24,8.0,Brasil - SP
25.7.2020,Lâmpada,595.0,547.4,Contoso,1.0,595.0,547.4,7.0,Brasil - SP
25.7.2020,Ventilador,70.13,70.13,Uno Toys,5.0,350.65,350.65,2.0,Brasil - SP
25.7.2020,Ventilador,26.0,21.06,Uno Toys,1.0,26.0,21.06,3.0,Brasil - SP
25.7.2020,Gravador,8.88,8.88,Southridge Video,1.0,8.88,8.88,3.0,Brasil - RJ
25.7.2020,Gravador,16.89,15.2,Uno Toys,2.0,33.78,30.4,1.0,Brasil - SP
25.7.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,1.0,Brasil - ES
25.7.2020,Gravador,16.89,10.64,UNO TOYS,3.0,50.67,31.92,2.0,Brasil - SP
25.7.2020,Gravador,5.39,3.93,Southridge Video,1.0,5.39,3.93,7.0,Brasil - SP
25.7.2020,Rádio,5.39,4.9,Southridge Video,5.0,26.95,24.5,9.0,Brasil - RJ
25.7.2020,Aparelho de Som,70.13,70.13,Uno Toys,2.0,140.26,140.26,3.0,Brasil - SP
25.7.2020,Ventilador,70.13,70.13,Uno Toys,3.0,210.39,210.39,1.0,Brasil - BA
25.7.2020,Geladeira,329.0,276.36,Contoso,4.0,1316.0,1105.44,5.0,Brasil - SP
25.7.2020,Microondas,409.0,409.0,Contoso,1.0,409.0,409.0,1.0,Brasil - RJ
25.7.2020,Geladeira,409.0,380.37,Contoso,1.0,409.0,380.37,6.0,Brasil - RJ
25.7.2020,Geladeira,409.0,409.0,Southridge Video,4.0,1636.0,1636.0,4.0,Brasil - SP
25.7.2020,Ar Condicionado,595.0,595.0,Contoso,1.0,595.0,595.0,7.0,Brasil - RJ
25.7.2020,PROJETOR,126.9,126.9,Southridge Video,5.0,634.5,634.5,1.0,Brasil - ES
25.7.2020,Projetor,126.9,106.6,Southridge Video,2.0,253.8,213.2,2.0,Brasil - RJ
25.7.2020,Projetor,126.9,123.09,Southridge Video,1.0,126.9,123.09,10.0,Brasil - SP
25.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - ES
25.7.2020,Sistema Audivisual para Carro,199.95,161.96,Wide World Importers,3.0,599.85,485.88,3.0,Brasil - SP
25.7.2020,Alto Falante,179.0,179.0,Wide World Importers,1.0,179.0,179.0,8.0,Brasil - BA
25.7.2020,Sistema Audivisual para Carro,199.95,199.95,Wide World Importers,1.0,199.95,199.95,2.0,Brasil - SP
26.7.2020,Lâmpada,595.0,595.0,Contoso,3.0,1785.0,1785.0,10.0,Brasil - SP
26.7.2020,Acessórios para Telefone & Tablet,1475.0,1475.0,Contoso,1.0,1475.0,1475.0,8.0,Brasil - SP
26.7.2020,"Impressora, Scanner & Fax",9.99,9.29,Contoso,1.0,9.99,9.29,8.0,Brasil - SP
26.7.2020,Rádio,8.99,8.99,Uno Toys,1.0,8.99,8.99,8.0,Brasil - BA
26.7.2020,Gravador,8.99,8.99,Uno Toys,1.0,8.99,8.99,1.0,Brasil - RJ
26.7.2020,Gravador,8.99,8.99,Uno Toys,1.0,8.99,8.99,3.0,Brasil - SP
26.7.2020,Gravador,8.99,6.83,Uno Toys,4.0,35.96,27.32,1.0,Brasil - RJ
26.7.2020,Gravador,8.99,8.99,Uno Toys,1.0,8.99,8.99,8.0,Brasil - RJ
26.7.2020,Gravador,8.88,8.88,Southridge Video,4.0,35.52,35.52,4.0,Brasil - RJ
26.7.2020,Gravador,4.98,4.98,Southridge Video,1.0,4.98,4.98,6.0,Brasil - SP
26.7.2020,Geladeira,689.0,689.0,Litware ,1.0,689.0,689.0,6.0,Brasil - SP
26.7.2020,Aparelho de Som,28.0,28.0,Uno Toys,1.0,28.0,28.0,9.0,Brasil - SP
26.7.2020,Geladeira,199.0,191.04,Contoso,3.0,597.0,573.12,7.0,Brasil - ES
26.7.2020,aparelho de som,43.0,43.0,Uno Toys,,43.0,43.0,5.0,Brasil - SP
26.7.2020,Gravador,16.89,16.89,Uno Toys,1.0,16.89,16.89,1.0,Brasil - SP
26.7.2020,Rádio,6.99,6.99,Southridge Video,1.0,6.99,6.99,9.0,Brasil - RJ
26.7.2020,Gravador,6.99,6.99,Southridge Video,1.0,6.99,6.99,1.0,Brasil - SP
26.7.2020,Gravador,6.99,5.45,Southridge Video,1.0,6.99,5.45,6.0,Brasil - MA
26.7.2020,Gravador,6.99,6.99,Uno Toys,4.0,27.96,27.96,6.0,Brasil - SP
26.7.2020,Gravador,4.99,4.49,Uno Toys,4.0,19.96,17.96,1.0,Brasil - SP
26.7.2020,Gravador,4.99,4.99,Uno Toys,3.0,14.97,14.97,2.0,Brasil - ES
26.7.2020,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,3.0,Brasil - ES
26.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,4.0,Brasil - SP
27.7.2020,LÂMPADA,595.0,595.0,Contoso,1.0,595.0,595.0,,Brasil - SP
27.7.2020,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,10.0,Brasil - ES
27.7.2020,Fone de Ouvido Bluetooth,179.0,173.63,Proseware,1.0,179.0,173.63,4.0,Brasil - SP
27.7.2020,Sistema Audivisual para Carro,199.95,199.95,Wide World Importers,2.0,399.9,399.9,1.0,Brasil - SP
27.7.2020,Filme DVD,42.99,38.69,Contoso,3.0,128.97,116.07,9.0,Brasil - SP
27.7.2020,Ventilador,72.45,72.45,Uno Toys,5.0,362.25,362.25,4.0,Brasil - AM
27.7.2020,Rádio,6.99,4.54,Uno Toys,1.0,6.99,4.54,1.0,Brasil - SP
27.7.2020,Gravador,8.88,6.75,Southridge Video,1.0,8.88,6.75,4.0,Brasil - SP
27.7.2020,Ar Condicionado,595.0,577.15,Contoso,1.0,595.0,577.15,1.0,Brasil - BA
27.7.2020,Ar Condicionado,595.0,595.0,Contoso,3.0,1785.0,1785.0,9.0,Brasil - SP
27.7.2020,Rádio,16.89,10.98,UNO TOYS,1.0,16.89,10.98,1.0,Brasil - RJ
27.7.2020,Rádio,6.99,6.78,Uno Toys,1.0,6.99,6.78,10.0,Brasil - SP
27.7.2020,Geladeira,889.0,853.44,Contoso,5.0,4445.0,4267.2,3.0,Brasil - MA
27.7.2020,Ar Condicionado,68.0,55.08,Contoso,3.0,204.0,165.24,1.0,Brasil - BA
27.7.2020,Ventilador,89.0,89.0,Uno Toys,1.0,89.0,89.0,4.0,Brasil - SP
27.7.2020,Monitor,126.9,100.25,Southridge Video,2.0,253.8,200.5,7.0,Brasil - RJ
27.7.2020,Monitor,126.9,126.9,Southridge Video,2.0,253.8,253.8,4.0,Brasil - SP
27.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,2.0,Brasil - SP
27.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,10.0,Brasil - SP
27.7.2020,Projetor,126.9,126.9,Southridge Video,3.0,380.7,380.7,8.0,Brasil - SP
,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,9.0,Brasil - RJ
27.7.2020,Ar Condicionado,126.9,78.68,Southridge Video,2.0,253.8,157.36,2.0,Brasil - RJ
27.7.2020,Fone de Ouvido Bluetooth,179.0,179.0,Proseware,1.0,179.0,179.0,8.0,Brasil - SP
27.7.2020,Alto Falante,179.0,153.94,Proseware,1.0,179.0,153.94,9.0,Brasil - ES
28.7.2020,Gravador,16.89,11.65,Uno Toys,1.0,16.89,11.65,7.0,Brasil - SP
28.7.2020,Lâmpada,595.0,595.0,Contoso,1.0,595.0,595.0,9.0,Brasil - RJ
28.7.2020,Ar Condicionado,25.0,25.0,Contoso,1.0,25.0,25.0,10.0,Brasil - SP
28.7.2020,Rádio,8.88,7.99,Southridge Video,5.0,44.4,39.95,10.0,Brasil - SP
28.7.2020,Rádio,16.89,15.71,Uno Toys,1.0,16.89,15.71,8.0,Brasil - SP
28.7.2020,Rádio,16.89,13.68,Uno Toys,1.0,16.89,13.68,10.0,Brasil - ES
28.7.2020,gravador,8.88,8.08,Southridge Video,1.0,8.88,8.08,6.0,Brasil - MA
28.7.2020,Rádio,4.99,4.09,Uno Toys,5.0,24.95,20.45,2.0,Brasil - SP
28.7.2020,Gravador,16.99,11.89,Southridge Video,1.0,16.99,11.89,1.0,Brasil - ES
28.7.2020,Gravador,16.99,16.99,Southridge Video,1.0,16.99,16.99,7.0,Brasil - MA
28.7.2020,Ventilador,70.13,70.13,Uno Toys,4.0,280.52,280.52,3.0,Brasil - SP
28.7.2020,Aparelho de Som,89.0,89.0,Uno Toys,1.0,89.0,89.0,3.0,Brasil - SP
28.7.2020,Geladeira,329.0,329.0,Contoso,1.0,329.0,329.0,3.0,Brasil - RJ
28.7.2020,Aparelho de Som,43.0,43.0,Uno Toys,2.0,86.0,86.0,8.0,Brasil - SP
28.7.2020,Gravador,8.88,8.88,Southridge Video,1.0,8.88,8.88,1.0,Brasil - RJ
28.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,9.0,Brasil - SP
28.7.2020,Projetor,126.9,114.21,Southridge Video,1.0,126.9,114.21,9.0,Brasil - SP
28.7.2020,Projetor,126.9,91.37,Southridge Video,1.0,126.9,91.37,1.0,Brasil - SP
28.7.2020,Projetor,126.9,126.9,Southridge Video,5.0,634.5,634.5,7.0,Brasil - SP
28.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,4.0,Brasil - SP
28.7.2020,Projetor,126.9,123.09,Southridge Video,5.0,634.5,615.45,9.0,Brasil - ES
28.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,10.0,Brasil - ES
28.7.2020,Monitor,126.9,126.9,Southridge Video,3.0,380.7,380.7,7.0,Brasil - SP
28.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,9.0,Brasil - RJ
28.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,8.0,Brasil - SP
28.7.2020,Tablet,228.0,228.0,Proseware,1.0,228.0,228.0,2.0,Brasil - SP
28.7.2020,Smartphone,228.0,228.0,Proseware,1.0,228.0,228.0,5.0,Brasil - SP
28.7.2020,Tablet,228.0,228.0,Proseware,1.0,228.0,228.0,5.0,Brasil - ES
28.7.2020,Smartphone,228.0,228.0,Proseware,1.0,228.0,228.0,8.0,Brasil - SP
28.7.2020,Smartphone,228.0,228.0,Proseware,1.0,228.0,228.0,8.0,Brasil - MA
28.7.2020,Sistema Audivisual para Carro,199.95,199.95,Wide World Importers,1.0,199.95,199.95,10.0,Brasil - SP
29.7.2020,Lâmpada,595.0,595.0,Contoso,4.0,2380.0,2380.0,6.0,Brasil - RJ
29.7.2020,Gravador,5.39,5.39,Southridge Video,1.0,5.39,5.39,8.0,Brasil - SP
29.7.2020,Gravador,8.88,8.88,Southridge Video,1.0,8.88,8.88,9.0,Brasil - RJ
29.7.2020,Rádio,8.88,6.84,Southridge Video,4.0,35.52,27.36,7.0,Brasil - RJ
29.7.2020,Rádio,6.99,6.99,Uno Toys,1.0,6.99,6.99,1.0,Brasil - BA
29.7.2020,RÁDIO,4.99,4.99,UNO TOYS,1.0,4.99,4.99,1.0,Brasil - ES
29.7.2020,Gravador,4.99,4.99,Uno Toys,4.0,19.96,19.96,6.0,Brasil - SP
29.7.2020,Gravador,4.99,3.44,Uno Toys,1.0,4.99,3.44,1.0,Brasil - SP
29.7.2020,Rádio,5.39,5.12,Southridge Video,1.0,5.39,5.12,5.0,Brasil - RJ
29.7.2020,Aparelho de Som,70.13,70.13,Uno Toys,2.0,140.26,140.26,8.0,Brasil - RJ
29.7.2020,Lâmpada,68.0,57.8,Contoso,2.0,136.0,115.6,1.0,Brasil - SP
29.7.2020,Lâmpada,25.0,25.0,Contoso,5.0,125.0,125.0,9.0,Brasil - RJ
29.7.2020,Geladeira,299.0,191.36,Contoso,2.0,598.0,382.72,5.0,Brasil - ES
29.7.2020,Microondas,329.0,329.0,Contoso,4.0,1316.0,1316.0,6.0,Brasil - RJ
29.7.2020,Geladeira,399.0,399.0,Contoso,4.0,1596.0,1596.0,4.0,Brasil - SP
29.7.2020,microondas,399.0,399.0,Contoso,1.0,399.0,399.0,,Brasil - RJ
29.7.2020,Aparelho de Som,70.13,70.13,Uno Toys,1.0,70.13,70.13,3.0,Brasil - BA
29.7.2020,Projetor,126.9,86.29,Southridge Video,1.0,126.9,86.29,6.0,Brasil - RJ
29.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,5.0,Brasil - ES
29.7.2020,Monitor,126.9,126.9,Southridge Video,1.0,126.9,126.9,3.0,Brasil - RJ
29.7.2020,Projetor,126.9,126.9,Southridge Video,1.0,126.9,126.9,7.0,Brasil - ES
29.7.2020,Monitor,126.9,126.9,Southridge Video,5.0,634.5,634.5,9.0,Brasil - SP
29.7.2020,Microondas,689.0,689.0,Litware ,1.0,689.0,689.0,9.0,Brasil - ES
